customerID,gender,SeniorCitizen,Partner,PhoneService,InternetService,Contract,MonthlyCharges,tenure,Churn
8857-CUPFQ,Male,0,Yes,Yes,No,Two year,19.25,63,No
8859-AXJZP,Male,0,Yes,Yes,No,Two year,23.8,39,No
8859-DZTGQ,Male,0,No,Yes,No,Two year,20.35,33,No
8859-YSTWS,Male,0,No,Yes,No,One year,19.95,48,No
8861-HGGKB,Female,0,No,Yes,Fiber optic,Month-to-month,86.45,10,Yes
8865-TNMNX,Male,0,Yes,Yes,DSL,One year,49.55,10,No
8868-GAGIO,Male,0,Yes,Yes,Fiber optic,Month-to-month,84.55,45,No
8868-WOZGU,Male,0,No,Yes,Fiber optic,Month-to-month,105.7,28,Yes
8869-LIHMK,Female,0,No,Yes,Fiber optic,Two year,115.1,64,No
8869-TORSS,Female,0,No,Yes,DSL,One year,60.35,48,Yes
8871-JLMHM,Female,0,Yes,Yes,Fiber optic,Two year,90.2,68,No
8873-GLDMH,Female,0,No,Yes,Fiber optic,Month-to-month,73.85,6,No
8873-TMKGR,Male,0,No,Yes,No,One year,19.1,29,No
8874-EJNSR,Male,0,Yes,Yes,No,Two year,25.2,39,No
8875-AKBYH,Male,1,No,Yes,Fiber optic,Month-to-month,84.35,20,No
8878-HMWBV,Male,0,No,Yes,DSL,Month-to-month,49.15,3,Yes
8878-RYUKI,Female,0,No,Yes,DSL,Month-to-month,59.45,52,No
8879-XUAHX,Male,0,Yes,Yes,Fiber optic,Two year,116.25,71,No
8879-ZKJOF,Female,0,No,Yes,DSL,One year,79.85,41,No
8882-TLVRW,Male,0,Yes,No,DSL,Two year,39.1,69,No
8883-ANODQ,Female,0,Yes,Yes,Fiber optic,Two year,84.4,68,No
8883-GRDWQ,Male,1,No,Yes,DSL,One year,54.0,20,No
8884-ADFVN,Male,1,Yes,Yes,Fiber optic,Month-to-month,101.95,7,Yes
8884-FEEWR,Male,0,No,Yes,No,One year,20.6,35,No
8884-MRNSU,Male,0,Yes,Yes,No,One year,19.9,17,No
8885-QSQBX,Female,0,No,Yes,DSL,Month-to-month,49.55,1,No
8887-IPQNC,Female,0,Yes,Yes,DSL,Month-to-month,44.25,7,No
8894-JVDCV,Female,0,No,Yes,Fiber optic,One year,115.05,62,No
8896-BQTTI,Male,0,No,Yes,No,Month-to-month,25.0,1,No
8896-RAZCR,Female,0,No,Yes,No,Two year,19.9,44,No
8898-KASCD,Male,0,No,No,DSL,One year,35.55,39,No
8901-HJXTF,Female,0,Yes,No,DSL,Month-to-month,29.2,12,Yes
8901-UPRHR,Female,0,Yes,Yes,Fiber optic,Two year,109.2,72,No
8902-ZEOVF,Male,0,Yes,Yes,No,One year,20.05,47,No
8903-WMRNW,Female,0,Yes,Yes,Fiber optic,Month-to-month,101.75,15,No
8903-XEBGX,Male,0,No,Yes,DSL,Month-to-month,55.3,2,No
8904-OPDCK,Male,1,Yes,No,DSL,Month-to-month,24.95,54,No
8905-IAZPF,Female,0,Yes,Yes,Fiber optic,One year,95.65,69,No
8908-NMQTX,Male,0,No,No,DSL,Two year,65.6,72,No
8908-SLFCJ,Female,0,No,Yes,No,Two year,20.85,21,No
8909-BOLNL,Male,0,No,Yes,No,One year,21.2,3,No
8910-ICHIU,Female,0,No,Yes,Fiber optic,One year,95.65,46,No
8910-LEDAG,Male,1,Yes,Yes,Fiber optic,Month-to-month,71.55,34,No
8914-RBTSB,Male,0,Yes,Yes,Fiber optic,Month-to-month,93.8,31,Yes
8915-NNTRC,Male,0,Yes,Yes,Fiber optic,Two year,107.7,72,No
8917-FAEMR,Female,0,No,Yes,No,Two year,19.85,37,No
8917-SZTTJ,Male,0,Yes,Yes,No,Two year,19.65,60,No
8919-FYFQZ,Male,1,Yes,No,DSL,Month-to-month,30.35,44,Yes
8920-NAVAY,Male,1,No,Yes,Fiber optic,One year,110.75,62,No
8922-LIEGH,Female,1,No,Yes,Fiber optic,Month-to-month,89.7,25,Yes
8922-NPKBJ,Male,0,Yes,Yes,No,Two year,19.35,42,No
8929-KSWIH,Male,0,No,Yes,Fiber optic,Two year,99.3,25,No
8930-XOTDP,Female,0,Yes,Yes,DSL,Month-to-month,55.95,18,No
8931-GJJIQ,Female,0,No,Yes,Fiber optic,Month-to-month,83.3,9,Yes
8932-CZHRQ,Male,0,No,Yes,DSL,One year,76.75,68,No
8937-RDTHP,Male,0,No,Yes,Fiber optic,Month-to-month,84.6,1,Yes
8938-UMKPI,Female,0,No,Yes,Fiber optic,Month-to-month,106.4,47,Yes
8942-DBMHZ,Male,0,No,Yes,No,Month-to-month,20.45,12,No
8943-URTMR,Female,0,No,Yes,Fiber optic,Month-to-month,79.65,2,Yes
8944-AILEF,Male,0,Yes,Yes,No,Month-to-month,19.45,15,No
8945-GRKHX,Female,0,No,Yes,Fiber optic,Month-to-month,78.65,1,Yes
8945-MUQUF,Male,0,No,Yes,Fiber optic,One year,94.8,51,Yes
8946-BFWSG,Male,0,Yes,Yes,No,Two year,25.25,63,No
8947-YRTDV,Male,0,Yes,Yes,Fiber optic,One year,94.8,32,No
8949-JTMAY,Female,0,No,Yes,Fiber optic,Month-to-month,98.6,29,Yes
8950-MTZNV,Male,0,No,Yes,DSL,Month-to-month,44.95,1,No
8952-WCVCD,Female,0,Yes,Yes,Fiber optic,One year,104.45,41,No
8957-THMOA,Female,0,No,Yes,No,Two year,20.15,50,No
8958-JPTRR,Female,0,Yes,Yes,No,One year,24.3,56,No
8961-QDZZJ,Female,0,Yes,Yes,Fiber optic,One year,95.0,57,No
8963-JLGJT,Male,0,No,Yes,DSL,Month-to-month,55.9,3,No
8963-MQVYN,Female,0,No,Yes,No,Month-to-month,20.55,22,No
8966-KZXXA,Male,0,Yes,Yes,No,Two year,25.1,36,No
8966-OIQHG,Female,0,Yes,Yes,No,One year,20.75,22,No
8966-SNIZF,Female,0,Yes,Yes,No,Two year,19.45,70,No
8967-SZQAS,Female,0,No,Yes,DSL,Month-to-month,50.45,14,No
8969-PRHFK,Male,0,No,Yes,No,One year,19.65,18,No
8970-ANWXO,Female,0,No,Yes,DSL,One year,73.75,23,No
8972-HJWNV,Female,1,Yes,Yes,Fiber optic,Month-to-month,84.55,7,Yes
8974-OVACP,Female,0,No,Yes,No,Month-to-month,20.15,1,No
8975-SKGRX,Male,0,Yes,Yes,Fiber optic,Two year,116.1,71,No
8976-OQHGT,Female,0,Yes,Yes,DSL,Month-to-month,56.5,4,Yes
8979-CAMGB,Male,1,No,Yes,Fiber optic,One year,102.1,64,No
8980-WQFWL,Female,0,No,Yes,DSL,Month-to-month,62.1,35,No
8981-FJGLA,Male,0,No,Yes,Fiber optic,Month-to-month,78.0,11,No
8982-NHAVY,Male,0,No,Yes,Fiber optic,One year,100.5,27,No
8984-EYLLL,Male,0,Yes,Yes,Fiber optic,Two year,105.25,64,No
8984-HPEMB,Female,0,No,Yes,Fiber optic,Two year,118.65,71,No
8985-OOPOS,Female,0,No,Yes,DSL,One year,74.1,1,No
8988-ECPJR,Female,1,Yes,Yes,Fiber optic,Month-to-month,79.6,34,Yes
8990-YOZLV,Female,0,No,Yes,DSL,Two year,66.9,69,No
8990-ZXLSU,Female,0,No,Yes,Fiber optic,Month-to-month,69.05,9,No
8992-CEUEN,Female,0,No,Yes,No,Month-to-month,18.85,1,No
8992-JQYUN,Male,0,Yes,No,DSL,Month-to-month,50.35,1,Yes
8992-OBVDG,Male,0,No,Yes,DSL,Month-to-month,61.65,21,No
8992-VONJD,Female,0,No,Yes,DSL,Month-to-month,56.0,13,No
8993-IZEUX,Male,0,No,Yes,Fiber optic,Month-to-month,69.15,7,No
8993-PHFWD,Female,0,No,No,DSL,Month-to-month,25.25,3,Yes
8996-ZROXE,Male,1,No,Yes,DSL,One year,53.5,57,No
8999-BOHSE,Female,1,No,Yes,Fiber optic,Month-to-month,89.7,11,Yes
8999-EXMNO,Female,0,Yes,Yes,No,Two year,20.15,19,No
8999-XXGNS,Female,1,Yes,Yes,Fiber optic,One year,105.75,72,No
8999-YPYBV,Male,0,Yes,Yes,DSL,Two year,84.35,45,No
9000-PLFUZ,Female,1,Yes,No,DSL,Two year,49.45,60,No
9003-CPATH,Male,0,No,Yes,Fiber optic,Month-to-month,79.9,42,No
9013-AQORL,Female,0,No,No,DSL,Month-to-month,45.55,48,No
9018-PCIOK,Female,0,No,Yes,DSL,Two year,64.75,55,No
9019-QVLZD,Female,0,No,Yes,Fiber optic,Month-to-month,79.55,1,Yes
9025-AOMKI,Female,0,No,Yes,Fiber optic,Month-to-month,93.55,6,Yes
9025-ZRPVR,Male,0,No,Yes,No,Month-to-month,18.95,9,Yes
9026-LHEVG,Female,0,No,No,DSL,Month-to-month,40.75,9,No
9026-RNUJS,Male,1,No,Yes,DSL,Month-to-month,50.35,5,Yes
9027-TMATR,Female,0,Yes,Yes,DSL,Two year,78.8,43,No
9027-YFHQJ,Male,0,No,Yes,No,Month-to-month,25.05,7,No
9028-LIHRP,Male,0,Yes,Yes,Fiber optic,Two year,100.2,71,No
9029-FEGVJ,Female,1,Yes,Yes,Fiber optic,Month-to-month,79.3,32,No
9030-QGZNL,Female,0,No,Yes,No,Two year,20.85,8,No
9031-ZVQPT,Male,0,Yes,Yes,Fiber optic,Two year,108.2,72,No
9033-EOXWV,Female,0,No,Yes,DSL,One year,74.05,12,Yes
9036-CSKBW,Female,0,No,Yes,Fiber optic,One year,107.45,51,No
9039-RBEEE,Male,0,No,No,DSL,Month-to-month,48.95,39,Yes
9039-ZVJDC,Male,0,No,Yes,No,Month-to-month,19.1,3,No
9040-KZVWO,Male,0,No,Yes,Fiber optic,One year,75.5,26,No
9046-DQMTP,Male,0,No,Yes,No,Month-to-month,20.75,35,No
9046-JBFWA,Male,0,No,Yes,No,Month-to-month,19.15,27,No
9048-JVYVF,Male,0,No,Yes,DSL,Month-to-month,69.35,3,Yes
9050-IKDZA,Female,1,No,Yes,Fiber optic,Month-to-month,81.5,2,No
9050-QLROH,Male,0,No,Yes,Fiber optic,Month-to-month,90.7,18,Yes
9052-DHNKM,Male,0,No,Yes,DSL,One year,61.55,26,No
9052-VKDUW,Female,1,Yes,Yes,Fiber optic,Month-to-month,109.4,65,No
9053-EJUNL,Male,0,No,Yes,Fiber optic,Month-to-month,89.2,41,No
9053-JZFKV,Male,0,No,Yes,Fiber optic,Two year,116.2,67,Yes
9054-FOWNV,Male,0,Yes,Yes,Fiber optic,Month-to-month,88.75,22,No
9055-MOJJJ,Female,0,Yes,Yes,DSL,One year,65.8,64,No
9057-MSWCO,Male,1,Yes,No,DSL,Month-to-month,30.75,27,Yes
9057-SIHCH,Female,0,No,Yes,Fiber optic,Month-to-month,96.6,3,Yes
9058-CBREO,Female,1,No,Yes,DSL,Month-to-month,50.55,1,Yes
9058-HRZSV,Female,1,Yes,Yes,Fiber optic,Month-to-month,94.4,65,No
9058-MJLZC,Female,0,No,Yes,Fiber optic,Month-to-month,94.6,24,No
9060-HJJRW,Female,0,No,No,DSL,One year,56.4,51,No
9061-TIHDA,Male,1,Yes,Yes,Fiber optic,Month-to-month,95.25,13,Yes
9063-ZGTUY,Female,0,Yes,Yes,No,Month-to-month,19.4,61,Yes
9065-ZCPQX,Male,0,Yes,Yes,DSL,Two year,78.85,72,No
9066-QRSDU,Female,0,Yes,Yes,No,One year,26.3,69,No
9067-SQTNS,Male,0,Yes,Yes,No,One year,20.6,44,No
9067-YGSCA,Female,0,No,Yes,No,One year,26.05,70,No
9068-FHQHD,Female,0,Yes,Yes,No,Two year,20.15,40,No
9068-VPWQQ,Male,0,Yes,Yes,DSL,Two year,75.35,61,No
9069-LGEUL,Male,0,Yes,Yes,DSL,Month-to-month,59.95,23,No
9070-BCKQP,Female,0,Yes,Yes,Fiber optic,Two year,110.15,72,No
9073-ZZIAY,Male,0,Yes,Yes,DSL,Two year,86.1,62,No
9074-KGVOX,Male,0,Yes,No,DSL,Month-to-month,39.45,50,No
9076-AXYIK,Male,1,Yes,Yes,Fiber optic,Two year,102.1,64,No
9079-LWTFD,Male,0,No,Yes,Fiber optic,Month-to-month,100.75,47,No
9079-YEXQJ,Female,0,No,Yes,Fiber optic,Month-to-month,111.1,54,Yes
9081-WWXKP,Female,0,Yes,Yes,No,Two year,20.25,47,No
9084-OAYKL,Male,0,No,Yes,No,Two year,20.8,58,No
9086-YJYXS,Male,0,Yes,Yes,DSL,One year,77.2,34,No
9087-EYCPR,Female,0,No,Yes,No,Two year,25.0,60,No
9089-UOWJG,Female,0,Yes,Yes,DSL,Month-to-month,58.35,12,No
9090-SGQXL,Male,1,Yes,Yes,Fiber optic,Month-to-month,105.3,68,Yes
9091-WTUUY,Male,0,Yes,Yes,DSL,Two year,69.25,64,No
9092-GDZKO,Male,0,No,Yes,No,Month-to-month,24.85,22,No
9093-FPDLG,Female,0,No,Yes,Fiber optic,Month-to-month,94.2,11,No
9094-AZPHK,Female,0,No,Yes,Fiber optic,Month-to-month,100.15,15,No
9095-HFAFX,Female,0,No,Yes,Fiber optic,Month-to-month,81.0,5,Yes
9097-ZUBYC,Male,0,Yes,Yes,DSL,Month-to-month,48.8,14,No
9099-FTUHS,Female,0,No,Yes,DSL,Month-to-month,54.4,23,No
9101-BWFSS,Female,0,Yes,Yes,Fiber optic,One year,108.55,50,Yes
9101-NTIXF,Male,0,No,Yes,No,Month-to-month,19.4,2,No
9102-IAYHT,Female,0,Yes,Yes,Fiber optic,Month-to-month,85.45,17,Yes
9102-OXKFY,Male,0,No,Yes,DSL,Two year,54.15,59,No
9103-CXVOK,Male,0,Yes,Yes,No,Month-to-month,19.75,1,No
9103-TCIHJ,Female,0,No,Yes,DSL,Month-to-month,55.7,15,Yes
9107-UKCKY,Male,0,Yes,Yes,DSL,One year,79.8,61,No
9108-EJFJP,Female,0,Yes,Yes,DSL,Month-to-month,53.55,1,No
9108-EQPNQ,Female,0,Yes,Yes,No,Two year,26.1,10,No
9110-HSGTV,Female,0,No,Yes,DSL,Two year,82.45,69,No
9112-WSNPU,Female,1,No,Yes,Fiber optic,Month-to-month,70.55,35,No
9114-AAFQH,Female,0,Yes,Yes,DSL,One year,65.65,48,No
9114-DPSIA,Male,0,Yes,Yes,DSL,Two year,81.0,72,No
9114-VEPUF,Male,0,Yes,Yes,Fiber optic,One year,96.1,62,No
9115-YQHGA,Male,0,No,Yes,DSL,Month-to-month,51.1,40,No
9117-SHLZX,Male,0,No,Yes,DSL,Month-to-month,45.7,1,Yes
9121-PHQSR,Male,1,Yes,Yes,Fiber optic,Month-to-month,85.05,16,No
9122-UMROB,Male,0,No,Yes,No,Month-to-month,20.3,1,No
9124-LHCJQ,Female,0,No,Yes,Fiber optic,Month-to-month,85.45,1,Yes
9127-FHJBZ,Male,0,Yes,Yes,Fiber optic,Two year,114.0,72,No
9127-QRZMH,Male,0,Yes,Yes,DSL,One year,59.85,44,No
9128-CPXKI,Female,0,No,Yes,Fiber optic,Two year,95.8,59,No
9129-UXERG,Female,1,No,Yes,Fiber optic,Month-to-month,103.6,18,No
9133-AYJZG,Female,0,No,Yes,Fiber optic,Month-to-month,98.7,23,No
9134-CEQMF,Male,1,Yes,Yes,Fiber optic,Month-to-month,89.5,7,Yes
9134-WYRVP,Male,0,No,Yes,Fiber optic,One year,86.35,51,No
9135-HSWOC,Male,0,Yes,Yes,No,Two year,19.7,64,No
9135-MGVPY,Male,0,Yes,Yes,DSL,Two year,84.7,69,No
9136-ALYBR,Male,0,No,No,DSL,Month-to-month,24.45,1,Yes
9137-NOQKA,Male,1,No,Yes,No,Month-to-month,19.2,2,No
9137-UIYPG,Female,0,Yes,Yes,Fiber optic,Month-to-month,106.9,35,No
9138-EFSMO,Male,0,Yes,Yes,Fiber optic,One year,78.95,26,No
9139-TWBAS,Female,0,Yes,No,DSL,One year,47.85,26,No
9139-WQQDY,Female,0,Yes,Yes,Fiber optic,One year,100.45,49,Yes
9140-CZQZZ,Female,0,Yes,Yes,DSL,Two year,79.6,68,No
9142-KZXOP,Male,0,No,Yes,Fiber optic,Month-to-month,68.85,44,No
9142-XMYJH,Female,0,No,Yes,No,Month-to-month,19.35,29,No
9143-CANJF,Female,0,Yes,Yes,DSL,Month-to-month,55.15,24,No
9146-JRIOX,Female,0,Yes,Yes,No,Month-to-month,25.55,14,No
9150-HEPMB,Male,0,No,Yes,DSL,One year,52.7,56,No
9150-KPBJQ,Female,0,No,Yes,No,Two year,19.65,6,No
9152-AMKAK,Male,0,No,Yes,DSL,Two year,80.25,6,No
9153-BTBVV,Female,0,Yes,Yes,No,Two year,25.0,71,No
9154-QDGTH,Male,0,Yes,Yes,Fiber optic,One year,104.3,43,No
9158-VCTQB,Female,0,Yes,Yes,Fiber optic,Month-to-month,113.6,41,Yes
9163-GHAYE,Female,0,No,Yes,DSL,Month-to-month,48.85,15,No
9167-APMXZ,Female,0,No,Yes,Fiber optic,Month-to-month,84.15,22,No
9168-INPSZ,Female,1,Yes,Yes,Fiber optic,Month-to-month,104.15,44,No
9169-BSVIN,Male,0,No,Yes,DSL,Month-to-month,74.75,12,No
9170-ARBTB,Female,0,Yes,Yes,No,One year,19.6,52,No
9170-CCKOU,Male,0,Yes,Yes,Fiber optic,Month-to-month,90.2,17,Yes
9170-GYZJC,Female,0,Yes,Yes,DSL,Month-to-month,79.9,41,Yes
9172-ANCRX,Female,0,No,Yes,Fiber optic,Month-to-month,98.7,10,Yes
9172-JITSM,Female,0,Yes,Yes,Fiber optic,Month-to-month,90.8,26,Yes
9173-IVZVP,Female,0,Yes,Yes,No,Two year,20.9,53,No
9174-FKWZE,Female,1,No,Yes,No,Month-to-month,19.45,1,Yes
9174-IHETN,Female,0,No,Yes,Fiber optic,Two year,70.35,50,No
9178-JHUVJ,Male,0,Yes,Yes,No,Two year,24.1,24,No
9184-GALIL,Female,0,Yes,Yes,No,Month-to-month,20.45,38,No
9185-TQCVP,Male,0,Yes,Yes,Fiber optic,Month-to-month,85.15,14,Yes
9189-JWSHV,Female,1,Yes,Yes,Fiber optic,Month-to-month,93.55,24,Yes
9190-MFJLN,Male,1,No,Yes,Fiber optic,Month-to-month,95.9,19,Yes
9191-MYQKX,Female,0,Yes,Yes,Fiber optic,Month-to-month,75.15,7,Yes
9194-GFVOI,Female,0,Yes,Yes,DSL,Two year,84.35,42,No
9199-PWQVC,Female,0,Yes,Yes,DSL,One year,79.7,63,No
9200-NLNPD,Male,0,Yes,No,DSL,One year,54.05,56,No
9206-GVPEQ,Male,0,Yes,No,DSL,Month-to-month,54.45,13,Yes
9207-ZPANB,Male,0,No,Yes,DSL,One year,67.45,37,No
9208-OLGAQ,Female,1,No,Yes,Fiber optic,Month-to-month,84.95,18,No
9209-NWPGU,Male,0,No,Yes,DSL,One year,65.4,44,No
9210-IAHGH,Female,0,No,Yes,DSL,Month-to-month,70.75,7,Yes
9214-EKVXR,Female,0,No,Yes,DSL,Month-to-month,44.0,1,No
9220-CXRSC,Female,0,Yes,Yes,DSL,Two year,61.4,69,No
9220-ZNKJI,Female,1,Yes,Yes,Fiber optic,Two year,88.8,55,No
9221-OTIVJ,Female,1,No,Yes,Fiber optic,Month-to-month,104.85,14,Yes
9223-UCPVT,Female,0,No,Yes,Fiber optic,Month-to-month,94.4,1,Yes
9224-VTYID,Male,0,Yes,Yes,DSL,Two year,90.5,47,No
9225-BZLNZ,Male,0,Yes,Yes,DSL,Two year,85.25,72,No
9227-LUNBG,Female,0,No,No,DSL,Month-to-month,24.6,1,Yes
9227-UAQFT,Male,0,No,Yes,No,Two year,19.75,16,No
9227-YBAXE,Female,0,Yes,Yes,DSL,Two year,82.5,65,No
9229-RQABD,Male,0,No,Yes,No,One year,23.75,18,No
9231-ZJYAM,Female,1,No,Yes,Fiber optic,Month-to-month,78.85,4,Yes
9233-PSYHO,Female,1,No,Yes,Fiber optic,One year,100.15,45,No
9236-NDUCW,Female,0,No,No,DSL,Two year,35.1,21,No
9237-HQITU,Female,0,No,Yes,Fiber optic,Month-to-month,70.7,2,Yes
9239-GZHZE,Female,0,Yes,Yes,Fiber optic,Two year,113.65,72,No
9239-ZBZZV,Female,0,No,No,DSL,Month-to-month,47.95,6,Yes
9242-TKFSV,Male,0,Yes,No,DSL,Two year,65.1,72,No
9244-ZVAPM,Male,0,No,Yes,DSL,Month-to-month,45.6,1,No
9248-OJYKK,Male,1,No,Yes,Fiber optic,Month-to-month,76.45,1,Yes
9249-FXSCK,Female,0,No,Yes,Fiber optic,One year,111.25,52,Yes
9250-WYPLL,Female,0,No,Yes,Fiber optic,Month-to-month,75.55,5,Yes
9251-AWQGT,Female,0,Yes,Yes,No,Two year,20.0,48,No
9251-WNSOD,Female,0,Yes,Yes,DSL,One year,75.1,67,No
9253-QXKBE,Male,1,Yes,Yes,Fiber optic,Month-to-month,94.45,29,Yes
9253-VIFJQ,Male,0,Yes,Yes,DSL,One year,67.05,65,No
9254-RBFON,Female,0,Yes,Yes,Fiber optic,One year,98.6,17,Yes
9256-JTBNZ,Female,0,No,Yes,No,Month-to-month,20.3,11,No
9257-AZMTZ,Female,0,Yes,Yes,No,Two year,20.1,52,No
9258-CNWAC,Female,0,Yes,Yes,Fiber optic,Two year,113.65,71,No
9259-PACGQ,Female,0,Yes,Yes,DSL,Month-to-month,62.65,34,Yes
9261-WDCAF,Male,0,No,Yes,DSL,Month-to-month,54.65,3,No
9269-CQOOL,Male,0,No,Yes,DSL,Month-to-month,54.7,3,Yes
9272-LSVYH,Male,0,No,Yes,Fiber optic,Month-to-month,70.15,10,No
9274-CNFMO,Male,1,Yes,Yes,Fiber optic,Month-to-month,74.95,4,Yes
9274-UARKJ,Female,0,No,Yes,Fiber optic,Month-to-month,83.2,15,No
9277-JOOMO,Female,0,No,Yes,No,Month-to-month,24.6,3,No
9278-VZKCD,Female,1,Yes,Yes,Fiber optic,Month-to-month,109.1,52,No
9279-CJEOJ,Female,1,No,Yes,Fiber optic,Month-to-month,95.4,21,No
9281-CEDRU,Female,0,Yes,Yes,DSL,Two year,64.1,68,No
9281-OFDMF,Male,1,No,Yes,Fiber optic,Month-to-month,90.7,39,No
9281-PKKZE,Female,0,Yes,No,DSL,Month-to-month,43.95,46,No
9282-IZGQK,Female,0,No,Yes,Fiber optic,Month-to-month,85.0,1,Yes
9283-LZQOH,Male,0,Yes,Yes,Fiber optic,Month-to-month,74.4,13,Yes
9286-BHDQG,Male,0,Yes,No,DSL,Two year,45.25,72,No
9286-DOJGF,Female,1,Yes,Yes,Fiber optic,Month-to-month,74.95,38,Yes
9289-LBQVU,Male,0,Yes,Yes,DSL,One year,70.15,64,No
9290-SHCMB,Female,1,No,Yes,Fiber optic,Month-to-month,96.85,13,No
9294-TDIPC,Male,0,No,Yes,No,Month-to-month,20.2,5,No
9297-EONCV,Female,0,No,Yes,DSL,Two year,91.35,72,No
9297-FVVDH,Female,0,Yes,Yes,DSL,Two year,84.5,57,No
9298-WGMRW,Female,0,Yes,Yes,Fiber optic,Two year,115.5,72,No
9300-AGZNL,Male,1,No,Yes,Fiber optic,Month-to-month,94.0,1,Yes
9300-RENDD,Male,0,No,Yes,Fiber optic,Month-to-month,79.95,1,Yes
9305-CDSKC,Female,0,No,Yes,Fiber optic,Month-to-month,99.65,8,Yes
9306-CPCBC,Female,0,No,Yes,Fiber optic,Month-to-month,74.25,3,Yes
9308-ANMVE,Male,0,No,Yes,DSL,Month-to-month,55.3,47,No
9309-BZGNT,Male,1,Yes,No,DSL,One year,29.8,69,No
9313-CDOGY,Male,0,Yes,Yes,No,Month-to-month,19.6,38,No
9313-QOLTZ,Male,0,No,Yes,No,Month-to-month,20.9,26,No
9314-IJWSQ,Female,0,Yes,Yes,Fiber optic,Month-to-month,84.8,14,No
9314-QDMDW,Male,0,No,Yes,DSL,One year,61.25,11,No
9317-WZPGV,Female,1,No,Yes,Fiber optic,Month-to-month,79.75,2,Yes
9318-NKNFC,Male,0,No,Yes,No,Month-to-month,18.85,1,Yes
9323-HGFWY,Female,0,Yes,Yes,Fiber optic,One year,101.9,27,No
9327-QSDED,Male,0,No,Yes,DSL,Month-to-month,43.55,8,No
9330-DHBFL,Female,0,Yes,Yes,DSL,One year,66.25,23,No
9330-IJWIO,Female,0,No,Yes,Fiber optic,Month-to-month,100.35,13,Yes
9330-VOFSZ,Female,0,Yes,Yes,Fiber optic,Two year,110.8,60,No
9332-GYWLO,Female,0,Yes,Yes,DSL,Month-to-month,54.85,6,No
9334-GWGOW,Male,1,Yes,Yes,Fiber optic,Month-to-month,74.85,7,No
9337-SRRNI,Male,0,No,Yes,No,Two year,25.3,66,No
9339-FIIJL,Male,0,Yes,Yes,DSL,Two year,85.95,72,No
9342-VNIMQ,Male,0,No,Yes,DSL,Month-to-month,54.65,33,No
9347-AERRL,Male,0,Yes,Yes,No,One year,19.3,23,No
9348-ROUAI,Female,0,Yes,Yes,DSL,Two year,90.3,59,No
9348-YVOMK,Male,0,No,Yes,DSL,Month-to-month,44.8,4,No
9350-VLHMB,Male,0,Yes,Yes,Fiber optic,Month-to-month,89.55,67,No
9350-ZXYJC,Female,0,No,Yes,No,Two year,25.3,4,No
9351-HXDMR,Male,0,Yes,Yes,Fiber optic,Two year,110.9,72,No
9351-LZYGF,Female,0,Yes,Yes,DSL,Month-to-month,66.4,42,No
9355-NPPFS,Female,1,No,Yes,Fiber optic,Month-to-month,78.8,26,No
9356-AXGMP,Male,0,Yes,Yes,Fiber optic,One year,110.7,38,No
9357-UJRUN,Male,0,Yes,Yes,DSL,One year,58.35,24,No
9359-JANWS,Female,0,Yes,Yes,DSL,Two year,58.9,65,No
9359-UGBTK,Female,0,No,Yes,DSL,One year,72.35,67,No
9360-AHGNL,Female,1,Yes,Yes,Fiber optic,One year,109.55,43,Yes
9360-OMDZZ,Male,0,No,Yes,Fiber optic,Month-to-month,94.1,24,No
9361-YNQWJ,Female,0,No,Yes,No,One year,24.4,64,No
9362-MWODR,Female,0,No,Yes,DSL,Month-to-month,64.1,40,No
9364-YKUVW,Male,0,No,Yes,No,Month-to-month,19.8,15,No
9365-CSLBQ,Male,0,No,Yes,No,Two year,24.35,71,No
9365-SRSZE,Male,1,Yes,Yes,Fiber optic,Month-to-month,70.55,27,No
9367-OIUXP,Male,0,No,Yes,No,Month-to-month,20.7,4,No
9367-TCUYN,Female,0,No,Yes,No,Month-to-month,20.1,12,No
9367-WXLCH,Male,0,No,Yes,Fiber optic,Month-to-month,84.5,8,Yes
9369-XFEHK,Female,1,Yes,Yes,Fiber optic,Month-to-month,80.6,33,Yes
9371-BITHB,Female,0,Yes,Yes,No,Two year,19.85,52,No
9372-TXXPS,Female,0,Yes,Yes,DSL,Two year,59.85,60,No
9373-WSLOY,Male,1,Yes,No,DSL,Month-to-month,50.0,33,No
9374-YOLBJ,Female,0,Yes,Yes,No,Month-to-month,19.25,1,No
9375-MHRRS,Male,0,No,Yes,DSL,Month-to-month,50.05,6,No
9378-FXTIZ,Female,0,Yes,Yes,DSL,One year,70.15,54,Yes
9381-NDKME,Female,1,Yes,No,DSL,Month-to-month,40.65,24,Yes
9385-EHGDO,Female,0,Yes,Yes,No,Two year,19.85,35,No
9385-NXKDA,Female,0,Yes,Yes,DSL,Two year,82.65,72,No
9386-LDCZR,Male,0,No,Yes,Fiber optic,One year,90.65,43,No
9388-ZEYVT,Male,0,No,No,DSL,One year,44.15,43,No
9389-ACWBI,Female,0,Yes,Yes,Fiber optic,Month-to-month,69.95,5,No
9391-DXGGG,Female,1,No,Yes,Fiber optic,One year,89.15,44,No
9391-EOYLI,Male,1,Yes,Yes,Fiber optic,Month-to-month,80.45,12,Yes
9391-LMANN,Male,0,No,Yes,Fiber optic,One year,95.95,53,No
9391-TTOYH,Female,0,No,Yes,No,Month-to-month,19.5,23,No
9391-YZEJW,Female,0,No,Yes,Fiber optic,One year,94.0,62,No
